区コード,ＮＯ,都道府県名,市町村名,名称,名称＿カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,法人の名称,診療科目,病床数,備考
1104,101040198,北海道,札幌市,医療法人杏医会札幌呼吸器科病院,イリョウホウジンキョウイカイサッポロコキュウキカビョウイン,病院,北海道札幌市白石区栄通3丁目3番35号,,43.040277,141.400718,011-853-5311,医療法人杏医会,内;呼内;消内;循内;アレ;リハ,52,
1104,101040055,北海道,札幌市,医療法人社団豊武会幌東病院,イリョウホウジンシャダンホウブカイコウトウビョウイン,病院,北海道札幌市白石区本郷通7丁目南4番30号,,43.042269,141.413139,011-861-4121,医療法人社団豊武会,内;リハ,240,
1104,101040071,北海道,札幌市,医療法人信佑会吉田記念病院,イリョウホウジンシンユウカイヨシダキネンビョウイン,病院,北海道札幌市白石区本通2丁目南5番10号,,43.050465,141.406308,011-864-2125,医療法人社団信佑会吉田記念病院,内;消内;循内;放;リハ,89,
1104,101100269,北海道,札幌市,札幌白石記念病院,サッポロシロイシキネンビョウイン,病院,北海道札幌市白石区本通8丁目南1番10号,,43.044427,141.416427,011-863-5151,特定医療法人医翔会,循内;脳外;リハ;放;麻,103,
1104,101100298,北海道,札幌市,社会医療法人恵佑会第2病院,シャカイイリョウホウジンケイユウカイダイニビョウイン,病院,北海道札幌市白石区本通13丁目北7番1号,,43.0412,141.426707,011-863-2111,社会医療法人恵佑会,内;消内;放射線診断科,135,
1104,101040185,北海道,札幌市,社会医療法人恵佑会札幌病院,シャカイイリョウホウジンケイユウカイサッポロビョウイン,病院,北海道札幌市白石区本通14丁目北1番1号,,43.039697,141.427549,011-863-2101,社会医療法人恵佑会,"呼吸器外科;消化器外科;消内;腫瘍内科;緩和ケア内科;外;乳腺外科;頭頸部外科;耳;気管食道外科;放射線診断科;放射線治療科;歯;麻;歯外;泌;アレ;病理診断科;美容外科;形成外科
",229,
1104,101040127,北海道,札幌市,医療法人白石中央病院,イリョウホウジンシロイシチュウオウビョウイン,病院,北海道札幌市白石区平和通3丁目北2番3号,,43.05347,141.411774,011-861-8171,医療法人白石中央病院,内;外;整,96,
1104,101040026,北海道,札幌市,勤医協札幌病院,キンイキョウサッポロビョウイン,病院,北海道札幌市白石区菊水4条1丁目9番22号,,43.059504,141.373177,011-811-2246,公益社団法人北海道勤労者医療協会,内;精;神;消;呼;循;小;外;整;皮;産;婦;眼;耳;リハ;放;アレ;リウ;心内;麻,105,
1104,101040013,北海道,札幌市,独立行政法人国立病院機構北海道がんセンター,ドクリツギョウセイホウジンコクリツビョウインキコウホッカイドウガンセンター,病院,北海道札幌市白石区菊水4条2丁目3-54,,43.05863,141.374769,011-811-9111,独立行政法人国立病院機構,呼内;消内;循内;血液内科;消化器外科;呼吸器外科;乳腺外科;腫瘍整形外科;精;皮;泌;婦;眼;頭頸部外科;放射線診断科;放射線治療科;麻;脳外;心外;形;緩和ケア内科;病理診断科;臨床検査科;リハ;歯外;感染症内科,430,
1104,101040215,北海道,札幌市,社会医療法人朋仁会整形外科北新病院,シャカイイリョウホウジンホウジンカイセイケイゲカホクシンビョウイン,病院,北海道札幌市白石区菊水元町3条3丁目1番18号,,43.066988,141.402966,011-871-3660,社会医療法人朋仁会,整;リハ;麻,52,
1104,101040345,北海道,札幌市,医療法人菊郷会札幌センチュリー病院,イリョウホウジンキクゴウカイサッポロセンチュリービョウイン,病院,北海道札幌市白石区菊水元町5条3丁目5番10号,,43.068621,141.40731,011-871-1121,医療法人菊郷会,内;消;循;外;整;泌;乳腺外科;麻,150,
1104,101100038,北海道,札幌市,医療福祉センター札幌あゆみの園,イリョウフクシセンターサッポロアユミノソノ,病院,北海道札幌市白石区川北2254番地1,,43.071408,141.439288,011-879-5555,社会福祉法人北翔会,内;小;精;神;歯;麻,186,
1104,101040156,北海道,札幌市,医療法人菊郷会石橋胃腸病院,イリョウホウジンキクゴウカイイシバシイチョウビョウイン,病院,北海道札幌市白石区川下3条4丁目2番1号,,43.048849,141.445441,011-872-5811,医療法人菊郷会,内;消内,106,
1104,101040260,北海道,札幌市,社会医療法人共栄会札幌トロイカ病院,シャカイイリョウホウジンキョウエイカイサッポロトロイカビョウイン,病院,北海道札幌市白石区川下577番地8,,43.067447,141.445084,011-873-1221,社会医療法人共栄会,内;精;歯,419,
1104,101040101,北海道,札幌市,医療法人社団幸仁会札幌ロイヤル病院,イリョウホウジンシャダンコウジンカイサッポロロイヤルビョウイン,病院,北海道札幌市白石区米里5条1丁目3番30号,,43.085573,141.429202,011-872-0121,医療法人社団幸仁会札幌ロイヤル病院,内;精;神,258,
1108,101040169,北海道,札幌市,勇気会医療法人北央病院,ユウキカイイリョウホウジンホクオウビョウイン,病院,北海道札幌市厚別区青葉町11丁目2番10号,,43.037513,141.4811,011-892-8531,勇気会医療法人北央病院,内;消内;腫内;血内,99,
1108,101100285,北海道,札幌市,医療法人社団悠仁会羊ヶ丘病院,イリョウホウジンシャダンユウジンカイヒツジガオカビョウイン,病院,北海道札幌市厚別区青葉町3丁目1番10号,,43.035196,141.474984,011-351-2211,医療法人社団悠仁会,内;整;リハ;麻,68,
1108,101040358,北海道,札幌市,医療法人新さっぽろ脳神経外科病院,イリョウホウジンシンサッポロノウシンケイゲカビョウイン,病院,北海道札幌市厚別区上野幌1条2丁目1番10号,,43.022803,141.469035,011-891-2500,医療法人新さっぽろ脳神経外科病院,脳外;リハ;麻;神内,135,
1108,101100360,北海道,札幌市,医療法人豊和会新札幌豊和会病院,イリョウホウジンホウワカイシンサッポロホウワカイビョウイン,病院,北海道札幌市厚別区大谷地東2丁目5番12号,,43.029116,141.453419,011-893-7000,医療法人豊和会,内;消内;消化器外科;循内;外;大腸;肛門外科;麻;腫瘍内科;腫瘍外科;乳腺外科;ペインクリニック外科 ;人工透析外科;リハ,140,
1108,101040143,北海道,札幌市,医療法人重仁会大谷地病院,イリョウホウジンジュウジンカイオオヤチビョウイン,病院,北海道札幌市厚別区大谷地東5丁目7番10号,,43.022931,141.457536,011-891-3737,医療法人重仁会,内;精;呼内;消内;心内,315,
1108,101040390,北海道,札幌市,新札幌循環器病院,シンサッポロジュンカンキビョウイン,病院,北海道札幌市厚別区厚別中央2条4丁目9番25号,,43.037748,141.469009,011-892-1556,医療法人サンプラザ,腎臓内科;循内;人工透析内科;心外;胸部外科;リハ,99,
1108,101080015,北海道,札幌市,独立行政法人地域医療機能推進機構札幌北辰病院,ドクリツギョウセイホウジンチイキイリョウキノウスイシンキコウサッポロホクシンビョウイン,病院,北海道札幌市厚別区厚別中央2条6丁目2番1号,,43.042012,141.473789,011-893-3000,独立行政法人地域医療機能推進機構,内;呼内;消内;消化器外科;循内;リウ;小;外;整;皮;泌;婦;眼;耳;リハ;麻;放射線診断科;病理診断科;血液内科;腎臓内科;糖尿病内科;乳腺外科,276,
1108,101040404,北海道,札幌市,医療法人潤和会札幌ひばりが丘病院,イリョウホウジンジュンワカイサッポロヒバリガオカビョウイン,病院,北海道札幌市厚別区厚別中央3条2丁目12番1号,,43.035601,141.461001,011-894-7070,医療法人潤和会,"内;呼内;消内;リハ;整;緩和ケア内科;老年内科
",176,
1108,101040332,北海道,札幌市,医療法人社団豊志会肛門科なかやま病院,イリョウホウジンシャダンホウシカイコウモンカナカヤマビョウイン,病院,北海道札幌市厚別区厚別中央4条4丁目2番8号,,43.043509,141.464681,011-894-5555,医療法人社団豊志会,肛,47,
1108,101040244,北海道,札幌市,医療法人中山会新札幌パウロ病院,イリョウホウジンナカヤマカイシンサッポロパウロビョウイン,病院,北海道札幌市厚別区厚別東2条6丁目4番1号,,43.046604,141.489918,011-897-4111,医療法人中山会,内;消内;循内;リハ;歯,393,
1108,101100100,北海道,札幌市,医療法人社団翔嶺館新札幌聖陵ホスピタル,イリョウホウジンシャダンショウレイカンシンサッポロセイリョウホスピタル,病院,北海道札幌市厚別区厚別東4条2丁目1番30号,,43.044809,141.48028,011-898-2151,医療法人社団翔嶺館,内;消内;循内;外;麻;脳外;リハ;人工透析外科,60,
1108,101040231,北海道,札幌市,医療法人記念塔病院,イリョウホウジンキネントウビョウイン,病院,北海道札幌市厚別区厚別東4条3丁目3-6,,43.048176,141.481704,011-898-1521,医療法人記念塔病院,内;消内;循内;外;リハ,170,
1108,101100331,北海道,札幌市,医療法人徳洲会札幌徳洲会病院,イリョウホウジントクシュウカイサッポロトクシュウカイビョウイン,病院,北海道札幌市厚別区大谷地東1丁目1番1号,,43.029216,141.447889,011-851-1110,医療法人徳洲会,内;消内;胃腸内科;循内;小;外;整;形;皮;泌;産婦;肛門外科;麻;眼;耳;脳外;リハ;放;歯;歯外;病理診断科;アレ;乳腺外科;救,301,
1108,101040361,北海道,札幌市,医療法人徹仁会厚別耳鼻咽喉科病院,イリョウホウジンテツジンカイ　アツベツジビインコウカビョウイン,病院,北海道札幌市厚別区厚別西5条1丁目16番22号,,43.052113,141.452993,011-894-7003,医療法人徹仁会,耳;眼;歯;歯外;小歯;矯歯;頭頸部外科,44,
1108,101040387,北海道,札幌市,医療法人社団明日佳桜台明日佳病院,イリョウホウジンシャダンアスカサクラダイアスカビョウイン,病院,北海道札幌市厚別区厚別西5条5丁目1番1号,,43.054552,141.464433,011-894-8181,医療法人社団明日佳,内;循内;リハ;精,199,
1108,101040329,北海道,札幌市,医療法人新札幌整形外科病院,イリョウホウジンシンサッポロセイケイゲカビョウイン,病院,北海道札幌市厚別区厚別南2丁目2番32号,,43.03163,141.466432,011-893-1161,医療法人新札幌整形外科病院,整;リハ;放;麻;リウ,88,
1105,101050218,北海道,札幌市,恵仁会佐々木内科病院,ケイジンカイササキナイカビョウイン,病院,北海道札幌市豊平区美園7条8丁目6番20号,,43.035049,141.389063,011-831-5621,医療法人恵仁会,内;眼;循内;糖尿病内科,42,
1105,101050205,北海道,札幌市,医療法人社団札幌朗愛会札幌朗愛会病院,イリョウホウジンシャダンサッポロロウアイカイサッポロロウアイカイビョウイン,病院,北海道札幌市豊平区月寒西1条10丁目3番30号,,43.025795,141.397127,011-853-2111,医療法人社団札幌朗愛会,内;神内;心内;消内;循内;リハ;精;人工透析内科,98,
1105,101050351,北海道,札幌市,医療法人社団北樹会病院,イリョウホウジンシャダンホクジュカイビョウイン,病院,北海道札幌市豊平区月寒西5条8丁目4-32,,43.025817,141.3866,011-856-1111,医療法人社団北樹会病院,内;神内;消内;循内;リハ;歯;歯外;整,275,
1105,101050263,北海道,札幌市,社会医療法人仁陽会西岡第一病院,シャカイイリョウホウジンジンヨウカイニシオカダイイチビョウイン,病院,北海道札幌市豊平区西岡3条6丁目8番1号,,43.012999,141.387531,011-852-7171,社会医療法人仁陽会,内;消;整;リハ;麻;リウ,103,
1105,101050159,北海道,札幌市,西岡病院,ニシオカビョウイン,病院,北海道札幌市豊平区西岡4条4丁目1番52号,,43.016262,141.388562,011-853-8322,社会医療法人恵和会,内;呼内;循内;消内,98,
1105,101050191,北海道,札幌市,医療法人小坂病院,イリョウホウジンコサカビョウイン,病院,北海道札幌市豊平区福住2条2丁目9番1号,,43.017093,141.402174,011-854-3161,医療法人小坂病院,内,99,
1105,101050162,北海道,札幌市,医療法人社団光進会札幌月寒病院,イリョウホウジンシャダンコウシンカイサッポロツキサムビョウイン,病院,北海道札幌市豊平区月寒東1条13丁目4-5,,43.022198,141.403463,011-852-6777,医療法人社団光進会札幌月寒病院,呼;消;循;外;肛;麻;内;心内,92,
