都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金.基本.,料金.詳細.,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
271004,,大阪府,大阪市,天保山の燈明台,テンポウザンノトウミョウダイ,,,港区築港3丁目2,,34.6581031,135.4333652,,,,,,,上段の写真：明治5年(1872)頃撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 江戸時代、安治川の川底を浚渫した際、その土砂を積み上げて防波堤を築き、これを天保山と呼んだ。幕末、ロシアの軍艦の到来に一時砲台が置かれ、開港後、明治5年には英国人技師ブラントンの設計で木造四角形の燈明台が建設点灯された。明治21年には天保山遊園が開園して一帯は行楽地として賑わい、灯台は明治27年に木造六角形に改築され、43年まで点灯されていた。のち昭和32年天保山公園が開園するが、かつて20mほどあった天保山は、いま標高4.53mで日本一低い山として知られるようになった。,,,,,天保山の燈明台,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,桃山病院,モモヤマビョウイン,,,天王寺区筆ケ崎町2,,34.6633301,135.5267498,,,,,,,上段の写真：明治45年(1912)撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 桃山病院は、明治29年4月に常設伝染病院として開設された。正面左は明治45年新築の本館、右は同40年新築の研究室などで、以降施設の近代化が進められる。大正10年、近代風木造建築に改築されるが、関東大震災による東京の被害状況から、昭和12年には鉄筋コンクリート造への全面建替えを完成させた。昭和21年には桃山市民病院も創設される。のち、平成5年に、桃山病院・市民病院とも市立総合医療センターに統合され、跡地は筆ヶ崎地区の整備事業によって、高層マンション・温泉フィットネス・スポーツ施設・こども広場などとなっている。,,,,,桃山病院,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,日本銀行大阪支店と淀屋橋,ニッポンギンコウオオサカシテントヨドヤバシ,,,北区中之島2丁目,,34.6934621,135.5008028,,,,,,,上段の写真：明治36～44年(1903～1911)撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 日本銀行大阪支店は、明治36年1月に大川町（現北浜四）から中之島の現在地に新築移転した。辰野金吾設計による煉瓦・石造建築で、中央のドーム屋根が特徴的である。のち日本銀行大阪支店は保存されることになり、昭和57年に6階建新館の新築と旧館の保存修築工事が完成した。手前の淀屋橋は、明治18年淀川大洪水による流失後、同19年に幅9mの鉄柱木桁橋に復旧され、このとき大江橋と直線で結ばれた。明治44年に市電敷設のため拡幅・鉄橋化されるが、御堂筋の開通に際して、昭和10年に意匠設計の公募により、幅36.4mの花崗石張りの鉄骨鉄筋コンクリート造アーチ橋に架け替えられ、日銀とともに重厚な景観で中之島のシンボルとなっている。(日銀・淀屋橋とも重要文化財に指定されている),,,,,日本銀行大阪支店と淀屋橋,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,天満青物市場,テンマアオモノイチバ,,,北区天満3丁目南天満公園,,34.691897,135.5139798,,,,,,,上段の写真：昭和10年(1935)頃撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 天満橋～天神橋間の大川北岸にあって繁盛した青物市場。「ねんねころいち　天満の市で」と子守唄にも歌われた。昭和6年中央卸売市場の開設により民営配給所となり、昭和10年に鉄骨スレート葺きの配給所の改築が完成し、戦時中は中央卸売市場の分場となるが、同20年の空襲で焼失した。昭和24年、天満卸売市場として旧東洋紡績天満工場跡地に移転し、跡地は、のち南天満公園として整備されている。,,,,,天満青物市場,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,心斎橋筋商店街,シンサイバシスジショウテンガイ,,,中央区心斎橋筋1丁目,,34.6721794,135.5013169,,,,,,,上段の写真：昭和4年(1929)撮影・中段の写真：平成23年撮影 ◇◇ 大阪を代表する商店街。明治前期までは心斎橋北詰以北が栄えたが、明治中頃から南へ繁盛の中心が移った。写真は、昭和はじめの心斎橋筋の風景で、手前の東西道路は周防町通、左奥には高層の大丸百貨店が見えている。その後、心斎橋筋商店街にはアーケードがかけられ、都心の最先端の商店街として賑わうようになる。平成2年に、現在の吊り下げ構造の新アーケードが完成した。また、周防町通は昭和10年に拡幅されており、いまではヨーロッパ通りの愛称で呼ばれ、景観整備も行われている。,,,,,心斎橋筋商店街,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,凌雲閣,リョウウンカク,,,北区茶屋町1・2,,34.7058028,135.4999135,,,,,,,上段の写真：明治22年(1889)撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 明治時代は、高い建物が珍しかった。ミナミの眺望閣に対し、明治22年4月、北野茶屋町に木造9階建て高さ130尺(39m)の娯楽センター・凌雲閣が登場した。八角錘台で「北の九階」と呼ばれた展望台で、園内には池や丘などがある有楽園という遊園地である。その後、凌雲閣跡地は明治39年に梅田東小学校となり、平成元年に統合されるまで長い歴史を刻み、門のところに凌雲閣跡の碑と説明板が設置されていた。なお平成23年から、旧学校敷地と隣地をあわせ、東西道路の拡幅などの土地区画整理事業が着手されている。,,,,,凌雲閣,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,天王寺公園,テンノウジコウエン,,,天王寺区茶臼山町5,,34.6487479,135.5109022,,,,,,,上段の写真：明治42年(1909)撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 明治36年に開催された第5回内国勧業博覧会会場跡地を利用して、明治42年12月、市立2番目の公園として東側高地部を天王寺公園として開設、45年に西側低地部に拡張した。勧業博の美術館・日本庭園・温室・洋式花壇が公園内施設として活用され、大正4年には西側に市立動物園も開園した。その後、昭和のはじめに住友家から慶沢園・茶臼山の寄付を受け、昭和11年に市立美術館が開館した。昭和62年には公園地下に駐車場を建設し、平成2年、公園の再整備にあわせ有料化された。,,,,,天王寺公園,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,愛日小学校,アイジツショウガッコウ,,,中央区北浜4丁目3,,34.6913201,135.5002302,,,,,,,上段の写真：平成10年(1998)撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 愛日小学校は、それまでの明治29年建築の御殿づくりの木造校舎から建替えられて、昭和4年に、鉄筋コンクリート造3階建プール付きの新校舎が完成した。のち平成2年に、集英小学校と統合して開平小学校が開校したのに伴い愛日小学校は閉校となり、大阪市関連の施設に利用される。その後、平成20年に、御堂筋沿いの民地等とあわせた市街地再開発事業により、三井住友海上淀屋橋ビル・淀屋橋三井ビルディングの2棟一体の、鉄骨鉄筋コンクリート造16階建商業施設・オフィスビル「淀屋橋odona」が建設された。,,,,,愛日小学校,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,船場尋常小学校,センバジンジョウショウガッコウ,,,中央区安土町3丁目1,,34.6846301,135.50307,,,,,,,上段の写真：大正4年(1915)頃撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 明治5年創立の堵西小学校と、同6年創立の中船場小学校が同18年に合併して、同20年に船場尋常小学校となった。写真は大正4年に改築した新校舎で、モダンな外観が評判になった。その後、昭和17年に愛日小学校に合併した。のち跡地に、昭和40年市立安土町駐車場(地上9階・地下3階・450台)が建設された。さらに、平成13年に15階建のヴィアーレ大阪・コーシャハイツ安土町、地下3階の安土町駐車場が併設された施設に建て替えられている。,,,,,船場尋常小学校,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,中央公会堂,チュウオウコウカイドウ,,,北区中之島1丁目1,,34.6935998,135.5040597,,,,,,,上段の写真：昭和13年(1938)撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 赤レンガの壁面、ドーム型の屋根、円窓など華麗な装飾に富んだネオルネサンス様式の建物。株仲買人の岩本栄之助氏の寄付により、大正7年11月に完成した。開館以来、中央公会堂は、近代大阪の歴史に残る様々な催しの舞台となってきた。その後、老朽化が進んで一時取り壊しの議論も出るが、昭和63年に永久保存が決定され、市民募金も取り組まれた。公会堂としてより一層活用できるよう、耐震補強・バリアフリー化や、建設後の改変個所を当初の姿に復元するなどの、保存・再生工事が平成14年に完成、大阪の文化のシンボルとして甦り、重要文化財にも指定された。,,,,,中央公会堂,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,北市民館,キタシミンカン,,,北区天神橋6丁目4,,34.7101801,135.5116298,,,,,,,上段の写真：大正10年(1921)撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 大正10年6月、天六交差点東側に開設された鉄筋コンクリート造4階建て、地域社会の福祉を図る公設セツルメント。初代館長志賀志那人の実践的運営により、大阪市社会事業の拠点となった。その後、ツタで覆われた外観がシンボルとなっていた。跡地には平成13年に、大阪市住宅供給公社・民間施設との合築により、市立住まい情報センターが建設された。地下鉄天神橋筋六丁目駅と直結し、住情報プラザ・住まいのミュージアム大阪くらしの今昔館・子育ていろいろ相談センターなどが併設されている。,,,,,北市民館,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,市営堀川住宅,シエイホリカワジュウタク,,,北区扇町2丁目,,34.7053446,135.5078838,,,,,,,"上段の写真：大正11年(1922)撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 昭和初期の住宅需要増大とインフレによる建築資材高騰は、貸家業者の建築手控えとなり住宅難が深刻化した。市営住宅はこれに対応するもので、大正8年～15年に6ヵ所1,285戸を建設した。市営堀川住宅は、大正11年度に木造2階建194戸が建設されたが、昭和20年の戦災でほとんどが被災して、仮設住宅が建設された。平成元年度に、扇町地区の整備にあわせ、14階建の市営扇町住宅として敷地を集約化して建替えられ、残る住宅敷地は扇町公園に編入整備された。",,,,,市営堀川住宅,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,本庄公設市場,ホンジョウコウセツイチバ,,,北区中崎１丁目6,,34.7070081,135.506343,,,,,,,上段の写真：大正8年(1919)頃撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 公設市場は、市民の生活費軽減と小売制度の改善を図るもので、大阪市は、米騒動の以前に4ヵ所を設置した。本庄公設市場は、空堀・築港・西野田・木津各公設市場とともに大正8年4月に開設された。その後昭和49年に、上階に住宅供給公社の中崎コーポを併設した12階建施設に建替えられた。のち公設市場は、ナベルの愛称でスーパーと店舗からなる新しい市場に生まれ変わっている。,,,,,本庄公設市場,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,水晶橋と大阪控訴院,スイショウバシトオオサカコウソイン,,,北区西天満2丁目,,34.6945223,135.5030174,,,,,,,上段の写真：昭和4年(1929)撮影・中段の写真：平成23年撮影・下段の写真：昭和17年撮影 ◇◇ 水晶橋は、もともとは橋ではなく正式には堂島川可動堰といい、河川の浄化対策として昭和4年3月に完成した。幅員9ｍの広い歩行者専用橋で、昭和57年に改装にあわせて法律上も橋とされ、翌年からはライトアップもされて、中之島の夜間景観を演出している。背景の赤煉瓦の大阪控訴院は、地方裁判所・区裁判所との合同庁舎で大正5年に竣工し、この頃は高い護岸もなく、河川と河岸が一体の親水空間を形成している。その後、地盤沈下と高潮被害を経て現在の護岸となり、水晶橋も桁下が低くなっている。控訴院は、のち大阪高等裁判所と名称が変わり、昭和49年に、新しい11階建の大阪高等・地方・家庭裁判所合同庁舎として建替えられた。,,,,,水晶橋と大阪控訴院,,,,,,文化・観光/大阪の昔と今
